Rank,Author,Genre,AuthorAvg,Title,SeriesName,SeriesNum,SeriesAvg,PubYear,Pages,AgeCategory,AvgRating,ReviewCount,EstimatedStartDate,EstimatedCompletionDate,Url
23,Fonda Lee,Fantasy,4.328,"Jade Shards (The Green Bone Saga, #0.75)","The Green Bone Saga,",0.75,4.328,2023,136,,4.29,3280,,,https://www.goodreads.com/book/show/123362384-jade-shards
23,Fonda Lee,Fantasy,4.328,"Jade City (The Green Bone Saga, #1)","The Green Bone Saga,",1,4.328,2017,540,,4.06,104305,,,https://www.goodreads.com/book/show/43587154-jade-city
23,Fonda Lee,Fantasy,4.328,"Jade War (The Green Bone Saga, #2)","The Green Bone Saga,",2,4.328,2019,587,,4.39,53156,,,https://www.goodreads.com/book/show/41716919-jade-war
23,Fonda Lee,Fantasy,4.328,"Jade Legacy (The Green Bone Saga, #3)","The Green Bone Saga,",3,4.328,2021,713,,4.62,42635,,,https://www.goodreads.com/book/show/51057191-jade-legacy
24,Arthur Conan Doyle,Mystery,4.275,The Complete Novels of Sherlock Holmes,,,,1656,536,,4.34,3710,,,https://www.goodreads.com/book/show/35956849-the-complete-novels-of-sherlock-holmes
24,Arthur Conan Doyle,Mystery,4.275,The Complete Adventures and Memoirs of Sherlock Holmes,,,,1800,336,,4.32,8302,,,https://www.goodreads.com/book/show/3597.The_Complete_Adventures_and_Memoirs_of_Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,A Study in Scarlet / The Hound of the Baskervilles,,,,1887,301,,4.04,2826,,,https://www.goodreads.com/book/show/918786.A_Study_in_Scarlet_The_Hound_of_the_Baskervilles
24,Arthur Conan Doyle,Mystery,4.275,The Complete Sherlock Holmes,,,,1887,1796,,4.51,215800,,,https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,The Complete Sherlock Holmes and Tales of Terror and Mystery,,,,1887,1755,,4.48,5251,,,https://www.goodreads.com/book/show/10387581-the-complete-sherlock-holmes-and-tales-of-terror-and-mystery
24,Arthur Conan Doyle,Mystery,4.275,"A Study in Scarlet (Sherlock Holmes, #1)","Sherlock Holmes,",1,4.155,1888,123,,4.13,489265,,,https://www.goodreads.com/book/show/102868.A_Study_in_Scarlet
24,Arthur Conan Doyle,Mystery,4.275,"The Sign of Four (Sherlock Holmes, #2)","Sherlock Holmes,",2,4.155,1890,129,,3.88,175596,,,https://www.goodreads.com/book/show/608474.The_Sign_of_Four
24,Arthur Conan Doyle,Mystery,4.275,"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)","Sherlock Holmes,",3,4.155,1892,389,,4.3,323677,,,https://www.goodreads.com/book/show/3590.The_Adventures_of_Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,"Sherlock Holmes: Akıl Oyunlarının Gölgesinde (Sherlock Holmes, #3)","Sherlock Holmes,",3,4.155,,393,,4.16,1119,,,https://www.goodreads.com/book/show/13606104-sherlock-holmes
24,Arthur Conan Doyle,Mystery,4.275,"The Memoirs of Sherlock Holmes (Sherlock Holmes, #4)","Sherlock Holmes,",4,4.155,1893,378,,4.29,104472,,,https://www.goodreads.com/book/show/194373.The_Memoirs_of_Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,"Sherlock Holmes: Suç Detayda Saklıdır (Sherlock Holmes, #4)","Sherlock Holmes,",4,4.155,,352,,4.23,844,,,https://www.goodreads.com/book/show/13564897-sherlock-holmes
24,Arthur Conan Doyle,Mystery,4.275,"The Hound of the Baskervilles (Sherlock Holmes, #5)","Sherlock Holmes,",5,4.155,1902,256,,4.14,383156,,,https://www.goodreads.com/book/show/8921.The_Hound_of_the_Baskervilles
24,Arthur Conan Doyle,Mystery,4.275,"The Return of Sherlock Holmes (Sherlock Holmes, #6)","Sherlock Holmes,",6,4.155,1905,455,,4.27,69664,,,https://www.goodreads.com/book/show/194366.The_Return_of_Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,"The Valley of Fear (Sherlock Holmes, #7)","Sherlock Holmes,",7,4.155,1915,7,,3.96,54677,,,https://www.goodreads.com/book/show/736131.The_Valley_of_Fear
24,Arthur Conan Doyle,Mystery,4.275,"His Last Bow (Sherlock Holmes, #8)","Sherlock Holmes,",8,4.155,1917,242,,4.23,46578,,,https://www.goodreads.com/book/show/754713.His_Last_Bow
24,Arthur Conan Doyle,Mystery,4.275,"The Case-Book of Sherlock Holmes (Sherlock Holmes, #9)","Sherlock Holmes,",9,4.155,1921,303,,4.11,30167,,,https://www.goodreads.com/book/show/162823.The_Case_Book_of_Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,The Adventures of Sherlock Holmes,,,,1892,189,,4.45,13424,,,https://www.goodreads.com/book/show/4465.The_Adventures_of_Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,"The Complete Stories of Sherlock Holmes, Volume 1",,,,1891,20,,4.34,1554,,,https://www.goodreads.com/book/show/10087767-the-complete-stories-of-sherlock-holmes-volume-1
24,Arthur Conan Doyle,Mystery,4.275,Las aventuras de Sherlock Holmes,,,,1892,192,,4.22,1129,,,https://www.goodreads.com/book/show/8661.Las_aventuras_de_Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,Sherlock Holmes,,,,,294,,4.41,4145,,,https://www.goodreads.com/book/show/482060.Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,The Speckled Band,,,,1892,45,,4.01,14552,,,https://www.goodreads.com/book/show/2029162.The_Speckled_Band
24,Arthur Conan Doyle,Mystery,4.275,The Adventure of the Empty House: A Sherlock Holmes Short Story (The Return of Sherlock Holmes #1),The Return of Sherlock Holmes,1,4.08,1903,17,,4.08,7273,,,https://www.goodreads.com/book/show/8289147-the-adventure-of-the-empty-house
24,Arthur Conan Doyle,Mystery,4.275,De complete avonturen van Sherlock Holmes: deel 1,,,,1905,189,,4.28,7577,,,https://www.goodreads.com/book/show/7693839-de-complete-avonturen-van-sherlock-holmes
24,Arthur Conan Doyle,Mystery,4.275,The Hound of the Baskervilles & The Valley of Fear,,,,1910,424,,4.19,2819,,,https://www.goodreads.com/book/show/8926.The_Hound_of_the_Baskervilles_The_Valley_of_Fear
24,Arthur Conan Doyle,Mystery,4.275,The Adventure of the Dying Detective - a Sherlock Holmes Short Story,,,,1913,32,,4.04,3429,,,https://www.goodreads.com/book/show/956119.The_Adventure_of_the_Dying_Detective_a_Sherlock_Holmes_Short_Story
24,Arthur Conan Doyle,Mystery,4.275,His Last Bow (single story),,,,1917,21,,4.03,2465,,,https://www.goodreads.com/book/show/18873517-his-last-bow
24,Arthur Conan Doyle,Mystery,4.275,His Last Bow & The Case-Book of Sherlock Holmes,,,,1927,546,,4.05,1068,,,https://www.goodreads.com/book/show/3759847-his-last-bow-the-case-book-of-sherlock-holmes
24,Arthur Conan Doyle,Mystery,4.275,"Sherlock Holmes: The Complete Illustrated Short Stories (#3-4, 6 ,8-9)",,,,1927,986,,4.38,1883,,,https://www.goodreads.com/book/show/73927.Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,The Complete Sherlock Holmes: Volume II,,,,1927,709,,4.48,81743,,,https://www.goodreads.com/book/show/3586.The_Complete_Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,Complete Works of Arthur Conan Doyle,,,,1928,11112,,4.5,3161,,,https://www.goodreads.com/book/show/4947464-complete-works-of-arthur-conan-doyle
24,Arthur Conan Doyle,Mystery,4.275,"The New Annotated Sherlock Holmes, Vol. III: The Novels",,,,1966,922,,4.62,2439,,,https://www.goodreads.com/book/show/3583.The_New_Annotated_Sherlock_Holmes_Vol_III
24,Arthur Conan Doyle,Mystery,4.275,The Great Adventures of Sherlock Holmes (Puffin Classics),,,,1976,288,,4.09,1079,,,https://www.goodreads.com/book/show/76253.The_Great_Adventures_of_Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,The Original Illustrated Sherlock Holmes,,,,1976,636,,4.5,3138,,,https://www.goodreads.com/book/show/76234.The_Original_Illustrated_Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,The Best of Sherlock Holmes,,,,1977,462,,4.21,1574,,,https://www.goodreads.com/book/show/1272815.The_Best_of_Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,"Sherlock Holmes: The Complete Novels and Stories, Volume II",,,,1986,737,,4.48,12375,,,https://www.goodreads.com/book/show/22008520-sherlock-holmes
24,Arthur Conan Doyle,Mystery,4.275,The Extraordinary Cases of Sherlock Holmes (Puffin Classics),,,,1988,277,,4.14,1027,,,https://www.goodreads.com/book/show/18942.The_Extraordinary_Cases_of_Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,"The Complete Sherlock Holmes, Volume I",,,,2000,709,,4.49,30242,,,https://www.goodreads.com/book/show/10147.The_Complete_Sherlock_Holmes_Volume_I
24,Arthur Conan Doyle,Mystery,4.275,The New Annotated Sherlock Holmes 150th Anniversary: The Short Stories,,,,2005,1878,,4.63,1518,,,https://www.goodreads.com/book/show/3582.The_New_Annotated_Sherlock_Holmes_150th_Anniversary
24,Arthur Conan Doyle,Mystery,4.275,"The New Annotated Sherlock Holmes, Vol. I: The Adventures of Sherlock Holmes / The Memoirs of Sherlock Holmes",,,,2005,844,,4.54,1356,,,https://www.goodreads.com/book/show/436268.The_New_Annotated_Sherlock_Holmes_Vol_I
24,Arthur Conan Doyle,Mystery,4.275,Sherlock Holmes: Perunding Detektif Pertama Dunia,,,,2008,160,,4.34,10166,,,https://www.goodreads.com/book/show/11454457-sherlock-holmes
24,Arthur Conan Doyle,Mystery,4.275,دراسة في اللون القرمزي: رواية مصورة,,,,2010,132,Young Adult,4.09,2732,,,https://www.goodreads.com/book/show/18777276
24,Arthur Conan Doyle,Mystery,4.275,"Sherlock Holmes: The Complete Novels and Stories, Volume I",,,,2011,1059,,4.47,27188,,,https://www.goodreads.com/book/show/3581.Sherlock_Holmes
24,Arthur Conan Doyle,Mystery,4.275,A Study in Scarlet and The Sign of Four,,,,,192,,4.14,10574,,,https://www.goodreads.com/book/show/76120.A_Study_in_Scarlet_and_The_Sign_of_Four
24,Arthur Conan Doyle,Mystery,4.275,Een studie in rood (Sherlock Holmes Compleet #1),Sherlock Holmes Compleet,1,4.32,,266,,4.32,21125,,,https://www.goodreads.com/book/show/36193135-een-studie-in-rood
24,Arthur Conan Doyle,Mystery,4.275,Sherlock Holmes: The Complete Collection,,,,,2188,,4.6,1495,,,https://www.goodreads.com/book/show/43784750-sherlock-holmes
24,Arthur Conan Doyle,Mystery,4.275,"The Hound of the Baskervilles, with ""the Adventure of the Speckled Band""",,,,,300,,4.14,1462,,,https://www.goodreads.com/book/show/40022.The_Hound_of_the_Baskervilles_with_the_Adventure_of_the_Speckled_Band_
25,Brandon Sanderson,Fantasy,4.319,Elantris (1 of 3) [Dramatized Adaptation],,,,2005,7,,4.34,1836,,,https://www.goodreads.com/book/show/6646849-elantris-1-of-3-dramatized-adaptation
25,Brandon Sanderson,Fantasy,4.319,Elantris (2 of 3) [Dramatized Adaptation],,,,2005,7,,4.39,1499,,,https://www.goodreads.com/book/show/6646851-elantris-2-of-3-dramatized-adaptation
25,Brandon Sanderson,Fantasy,4.319,Elantris (3 of 3) [Dramatized Adaptation],,,,2005,7,,4.43,1494,,,https://www.goodreads.com/book/show/6646852-elantris-3-of-3-dramatized-adaptation
25,Brandon Sanderson,Fantasy,4.319,"The Eleventh Metal (Mistborn, #0.5)","Mistborn,",0.5,4.288,2012,21,,3.7,35452,,,https://www.goodreads.com/book/show/22823333-the-eleventh-metal
25,Brandon Sanderson,Fantasy,4.319,"Mistborn: The Final Empire (Mistborn, #1)","Mistborn,",1,4.288,2006,541,,4.49,940609,,,https://www.goodreads.com/book/show/68428.Mistborn
25,Brandon Sanderson,Fantasy,4.319,"Mistborn Trilogy Boxed Set (Mistborn, #1-3)","Mistborn,",1,4.288,2009,2176,,4.61,59765,,,https://www.goodreads.com/book/show/6604209-mistborn-trilogy-boxed-set
25,Brandon Sanderson,Fantasy,4.319,"Mistborn Boxed Set (Mistborn, #1-6)","Mistborn,",1,4.288,,,,4.66,381,,,https://www.goodreads.com/book/show/42551611-mistborn-boxed-set
25,Brandon Sanderson,Fantasy,4.319,"The Well of Ascension (Mistborn, #2)","Mistborn,",2,4.288,2007,590,,4.38,634204,,,https://www.goodreads.com/book/show/68429.The_Well_of_Ascension
25,Brandon Sanderson,Fantasy,4.319,"The Hero of Ages (Mistborn, #3)","Mistborn,",3,4.288,2008,572,,4.56,572768,,,https://www.goodreads.com/book/show/2767793-the-hero-of-ages
25,Brandon Sanderson,Fantasy,4.319,"Secret History (Mistborn, #3.5)","Mistborn,",3.5,4.288,2016,155,,4.32,94259,,,https://www.goodreads.com/book/show/28698036-secret-history
25,Brandon Sanderson,Fantasy,4.319,"The Alloy of Law (Mistborn, #4)","Mistborn,",4,4.288,2011,325,,4.2,280664,,,https://www.goodreads.com/book/show/10803121-the-alloy-of-law
25,Brandon Sanderson,Fantasy,4.319,"Allomancer Jak and the Pits of Eltania (Mistborn, #4.5)","Mistborn,",4.5,4.288,2014,40,,3.39,15969,,,https://www.goodreads.com/book/show/33357675-allomancer-jak-and-the-pits-of-eltania
25,Brandon Sanderson,Fantasy,4.319,"Shadows of Self (Mistborn, #5)","Mistborn,",5,4.288,2015,376,,4.26,200574,,,https://www.goodreads.com/book/show/16065004-shadows-of-self
25,Brandon Sanderson,Fantasy,4.319,"The Bands of Mourning (Mistborn, #6)","Mistborn,",6,4.288,2016,455,,4.41,182888,,,https://www.goodreads.com/book/show/18739426-the-bands-of-mourning
25,Brandon Sanderson,Fantasy,4.319,"The Lost Metal (Mistborn, #7)","Mistborn,",7,4.288,2022,507,,4.48,112322,,,https://www.goodreads.com/book/show/23947089-the-lost-metal
25,Brandon Sanderson,Fantasy,4.319,"Alcatraz Versus the Evil Librarians (Alcatraz, #1)","Alcatraz,",1,4.104,2007,308,Children; Middle Grade; Young Adult,3.92,35414,,,https://www.goodreads.com/book/show/623976.Alcatraz_Versus_the_Evil_Librarians
25,Brandon Sanderson,Fantasy,4.319,"Alcatraz (Alcatraz, #1-4)","Alcatraz,",1,4.104,2012,759,Middle Grade; Young Adult,4.22,766,,,https://www.goodreads.com/book/show/15929466-alcatraz
25,Brandon Sanderson,Fantasy,4.319,"Alcatraz Versus the Knights of Crystallia (Alcatraz, #3)","Alcatraz,",3,4.104,2009,299,Children; Middle Grade; Young Adult,4.13,15270,,,https://www.goodreads.com/book/show/6366110-alcatraz-versus-the-knights-of-crystallia
25,Brandon Sanderson,Fantasy,4.319,"Alcatraz Versus the Shattered Lens (Alcatraz, #4)","Alcatraz,",4,4.104,2010,294,Children; Middle Grade; Young Adult,4.13,13293,,,https://www.goodreads.com/book/show/7740659-alcatraz-versus-the-shattered-lens
25,Brandon Sanderson,Fantasy,4.319,"The Dark Talent (Alcatraz, #5)","Alcatraz,",5,4.104,2016,281,Children; Middle Grade; Young Adult,4.12,9459,,,https://www.goodreads.com/book/show/26114421-the-dark-talent
25,Brandon Sanderson,Fantasy,4.319,"Alcatraz Versus the Scrivener's Bones (Alcatraz vs. the Evil Librarians, #2)","Alcatraz vs. the Evil Librarians,",2,4.115,2008,322,Children; Middle Grade; Young Adult,4.14,18476,,,https://www.goodreads.com/book/show/3485562-alcatraz-versus-the-scrivener-s-bones
25,Brandon Sanderson,Fantasy,4.319,"Bastille vs. the Evil Librarians (Alcatraz vs. the Evil Librarians, #6)","Alcatraz vs. the Evil Librarians,",6,4.115,2022,256,Middle Grade; Young Adult,4.09,5481,,,https://www.goodreads.com/book/show/59808314-bastille-vs-the-evil-librarians
25,Brandon Sanderson,Fantasy,4.319,Defending Elysium,,,,2008,43,Young Adult,4.04,9998,,,https://www.goodreads.com/book/show/13552643-defending-elysium
25,Brandon Sanderson,Fantasy,4.319,Warbreaker,,,,2009,688,,4.3,271839,,,https://www.goodreads.com/book/show/1268479.Warbreaker
25,Brandon Sanderson,Fantasy,4.319,Warbreaker (1 of 3) [Dramatized Adaptation],,,,2009,7,,4.33,1275,,,https://www.goodreads.com/book/show/6761519-warbreaker-1-of-3-dramatized-adaptation
25,Brandon Sanderson,Fantasy,4.319,Warbreaker (2 of 3) [Dramatized Adaptation],,,,2009,7,,4.43,1037,,,https://www.goodreads.com/book/show/6761518-warbreaker-2-of-3-dramatized-adaptation
25,Brandon Sanderson,Fantasy,4.319,Warbreaker (3 of 3) [Dramatized Adaptation],,,,2009,7,,4.48,1100,,,https://www.goodreads.com/book/show/6761520-warbreaker-3-of-3-dramatized-adaptation
25,Brandon Sanderson,Fantasy,4.319,"The Way of Kings (The Stormlight Archive, #1)","The Stormlight Archive,",1,4.55,2010,1007,,4.66,651063,,,https://www.goodreads.com/book/show/7235533-the-way-of-kings
25,Brandon Sanderson,Fantasy,4.319,"The Way of Kings, Part 1 (The Stormlight Archive, #1, Part 1 of 2)","The Stormlight Archive,",1,4.55,2011,594,,4.61,30696,,,https://www.goodreads.com/book/show/9329354-the-way-of-kings-part-1
25,Brandon Sanderson,Fantasy,4.319,"Words of Radiance (The Stormlight Archive, #2)","The Stormlight Archive,",2,4.55,2014,1088,,4.76,473375,,,https://www.goodreads.com/book/show/17332218-words-of-radiance
25,Brandon Sanderson,Fantasy,4.319,"Words of Radiance, Part 2 (The Stormlight Archive, #2, Part 2 of 2)","The Stormlight Archive,",2,4.55,2014,564,,4.81,14080,,,https://www.goodreads.com/book/show/21100112-words-of-radiance-part-2
25,Brandon Sanderson,Fantasy,4.319,"Edgedancer (The Stormlight Archive, #2.5)","The Stormlight Archive,",2.5,4.55,2016,272,,4.14,159048,,,https://www.goodreads.com/book/show/34703445-edgedancer
25,Brandon Sanderson,Fantasy,4.319,"Oathbringer (The Stormlight Archive, #3)","The Stormlight Archive,",3,4.55,2018,1248,,4.61,344514,,,https://www.goodreads.com/book/show/34002132-oathbringer
25,Brandon Sanderson,Fantasy,4.319,"Oathbringer Part One (The Stormlight Archive, #3.1)","The Stormlight Archive,",3.1,4.55,2017,635,,4.47,10499,,,https://www.goodreads.com/book/show/39861971-oathbringer-part-one
25,Brandon Sanderson,Fantasy,4.319,"Oathbringer Part Two (The Stormlight Archive, #3.2)","The Stormlight Archive,",3.2,4.55,2017,756,,4.63,9243,,,https://www.goodreads.com/book/show/39861972-oathbringer-part-two
25,Brandon Sanderson,Fantasy,4.319,"Dawnshard (The Stormlight Archive, #3.5)","The Stormlight Archive,",3.5,4.55,2020,171,,4.35,126756,,,https://www.goodreads.com/book/show/54511226-dawnshard
25,Brandon Sanderson,Fantasy,4.319,"Rhythm of War (The Stormlight Archive, #4)","The Stormlight Archive,",4,4.55,2020,1232,,4.58,229198,,,https://www.goodreads.com/book/show/49021976-rhythm-of-war
25,Brandon Sanderson,Fantasy,4.319,"Rhythm of War, Part One (The Stormlight Archive, #4, Part 1)","The Stormlight Archive,",4,4.55,2020,659,,4.51,4892,,,https://www.goodreads.com/book/show/58610759-rhythm-of-war-part-one
25,Brandon Sanderson,Fantasy,4.319,"Rhythm of War, Part Two (The Stormlight Archive, #4, Part 2)","The Stormlight Archive,",4,4.55,2021,752,,4.64,4546,,,https://www.goodreads.com/book/show/58610770-rhythm-of-war-part-two
25,Brandon Sanderson,Fantasy,4.319,"Wind and Truth (The Stormlight Archive, #5)","The Stormlight Archive,",5,4.55,2024,1344,,4.38,119879,,,https://www.goodreads.com/book/show/203578847-wind-and-truth
25,Brandon Sanderson,Fantasy,4.319,The Alloy of Law Excerpt: Prologue - Chapter 6,,,,2011,113,,4.49,2439,,,https://www.goodreads.com/book/show/12348752-the-alloy-of-law-excerpt
25,Brandon Sanderson,Fantasy,4.319,"Legion (Legion, #1)","Legion,",1,4.135,2012,88,,4.13,43927,,,https://www.goodreads.com/book/show/13452375-legion
25,Brandon Sanderson,Fantasy,4.319,"Legion: The Many Lives of Stephen Leeds (Legion, #1-3)","Legion,",1,4.135,2012,352,,4.17,16165,,,https://www.goodreads.com/book/show/39332065-legion
25,Brandon Sanderson,Fantasy,4.319,"Skin Deep (Legion, #2)","Legion,",2,4.135,2014,208,,4.12,21857,,,https://www.goodreads.com/book/show/20886354-skin-deep
25,Brandon Sanderson,Fantasy,4.319,"Lies of the Beholder (Legion, #3)","Legion,",3,4.135,2018,148,,4.12,8081,,,https://www.goodreads.com/book/show/37640636-lies-of-the-beholder
25,Brandon Sanderson,Fantasy,4.319,The Emperor's Soul (The Cosmere),,,,2012,175,,4.37,126926,,,https://www.goodreads.com/book/show/13578175-the-emperor-s-soul
25,Brandon Sanderson,Fantasy,4.319,Legion and The Emperor's Soul,,,,2013,208,,4.33,3219,,,https://www.goodreads.com/book/show/18324059-legion-and-the-emperor-s-soul
25,Brandon Sanderson,Fantasy,4.319,Shadows for Silence in the Forests of Hell,,,,2013,50,,4.15,33521,,,https://www.goodreads.com/book/show/21411388-shadows-for-silence-in-the-forests-of-hell
25,Brandon Sanderson,Fantasy,4.319,"Steelheart (The Reckoners, #1)","The Reckoners,",1,4.08,2013,386,Young Adult,4.14,194261,,,https://www.goodreads.com/book/show/17182126-steelheart
25,Brandon Sanderson,Fantasy,4.319,"Mitosis (The Reckoners, #1.5)","The Reckoners,",1.5,4.08,2013,55,Young Adult,3.85,41439,,,https://www.goodreads.com/book/show/18966322-mitosis
25,Brandon Sanderson,Fantasy,4.319,"Firefight (The Reckoners, #2)","The Reckoners,",2,4.08,2015,416,Young Adult,4.25,111400,,,https://www.goodreads.com/book/show/15704459-firefight
25,Brandon Sanderson,Fantasy,4.319,"The Rithmatist (The Rithmatist, #1)","The Rithmatist,",1,4.25,2013,386,Young Adult,4.25,74069,,,https://www.goodreads.com/book/show/22443261-the-rithmatist
25,Brandon Sanderson,Fantasy,4.319,Shadows Beneath: The Writing Excuses Anthology,,,,2014,502,,4.17,1898,,,https://www.goodreads.com/book/show/21844946-shadows-beneath
25,Brandon Sanderson,Fantasy,4.319,Sixth of the Dusk (The Cosmere),,,,2014,66,,4.19,30617,,,https://www.goodreads.com/book/show/23397921-sixth-of-the-dusk
25,Brandon Sanderson,Fantasy,4.319,Perfect State,,,,2015,87,,4.04,15925,,,https://www.goodreads.com/book/show/25188109-perfect-state
25,Brandon Sanderson,Fantasy,4.319,Arcanum Unbounded: The Cosmere Collection,,,,2016,672,,4.44,63335,,,https://www.goodreads.com/book/show/28595941-arcanum-unbounded
25,Brandon Sanderson,Fantasy,4.319,"Calamity (Reckoners, #3)","Reckoners,",3,4.18,2016,424,Young Adult,4.18,90119,,,https://www.goodreads.com/book/show/15704486-calamity
25,Brandon Sanderson,Fantasy,4.319,Snapshot,,,,2017,123,,4.06,16737,,,https://www.goodreads.com/book/show/31176804-snapshot
25,Brandon Sanderson,Fantasy,4.319,"Skyward (Skyward, #1)","Skyward,",1,4.198,2018,513,Young Adult,4.46,164066,,,https://www.goodreads.com/book/show/36642458-skyward
25,Brandon Sanderson,Fantasy,4.319,"Starsight (Skyward, #2)","Skyward,",2,4.198,2019,461,Young Adult,4.35,106859,,,https://www.goodreads.com/book/show/42769202-starsight
25,Brandon Sanderson,Fantasy,4.319,"Sunreach (Skyward, #2.1)","Skyward,",2.1,4.198,2021,208,Young Adult,4.16,25618,,,https://www.goodreads.com/book/show/57903876-sunreach
25,Brandon Sanderson,Fantasy,4.319,"ReDawn (Skyward, #2.2)","Skyward,",2.2,4.198,2021,229,Young Adult,4.16,22116,,,https://www.goodreads.com/book/show/57903879-redawn
25,Brandon Sanderson,Fantasy,4.319,"Evershore (Skyward, #2.3)","Skyward,",2.3,4.198,2021,234,Young Adult,4.35,19550,,,https://www.goodreads.com/book/show/58465495-evershore
25,Brandon Sanderson,Fantasy,4.319,"Cytonic (Skyward, #3)","Skyward,",3,4.198,2021,415,Young Adult,4.05,65086,,,https://www.goodreads.com/book/show/57571215-cytonic
25,Brandon Sanderson,Fantasy,4.319,"Hyperthief: A Tale of the Cytoverse (Skyward, #3.1)","Skyward,",3.1,4.198,2023,18,Young Adult,3.74,1491,,,https://www.goodreads.com/book/show/203357152-hyperthief
25,Brandon Sanderson,Fantasy,4.319,"Defiant (Skyward, #4)","Skyward,",4,4.198,2023,420,Young Adult,4.31,36972,,,https://www.goodreads.com/book/show/43606308-defiant
25,Brandon Sanderson,Fantasy,4.319,Skyward Flight: The Collection: Sunreach / ReDawn / Evershore,,,,2022,623,Young Adult,4.36,6844,,,https://www.goodreads.com/book/show/59471329-skyward-flight
25,Brandon Sanderson,Fantasy,4.319,Curso de escritura creativa,,,,2023,336,,4.3,1395,,,https://www.goodreads.com/book/show/60066351-curso-de-escritura-creativa
25,Brandon Sanderson,Fantasy,4.319,The Sunlit Man,,,,2023,447,,4.27,77214,,,https://www.goodreads.com/book/show/60531420-the-sunlit-man
25,Brandon Sanderson,Fantasy,4.319,Tress of the Emerald Sea,,,,2023,443,Young Adult,4.33,269212,,,https://www.goodreads.com/book/show/60531406-tress-of-the-emerald-sea
25,Brandon Sanderson,Fantasy,4.319,Yumi and the Nightmare Painter,,,,2023,480,,4.44,106820,,,https://www.goodreads.com/book/show/60531416-yumi-and-the-nightmare-painter
25,Brandon Sanderson,Fantasy,4.319,Isles of the Emberdark,,,,2025,465,,4.54,18971,,,https://www.goodreads.com/book/show/210300489-isles-of-the-emberdark
25,Brandon Sanderson,Fantasy,4.319,Brandon Sanderson Sampler: The Way of Kings and Mistborn,,,,,50,,4.71,3256,,,https://www.goodreads.com/book/show/22572507-brandon-sanderson-sampler
25,Brandon Sanderson,Fantasy,4.319,"Mistborn: The Wax and Wayne Series: The Alloy of Law, Shadows of Self, The Bands of Mourning (The Mistborn Saga)",,,,,1272,,4.62,4343,,,https://www.goodreads.com/book/show/37436740-mistborn
25,Brandon Sanderson,Fantasy,4.319,The Reckoners Series,,,,,1256,Young Adult,4.5,1296,,,https://www.goodreads.com/book/show/32732904-the-reckoners-series
25,Brandon Sanderson,Fantasy,4.319,"The Stormlight Archive, Books 1-3: The Way of Kings, Words of Radiance, Oathbringer",,,,,3823,,4.79,3444,,,https://www.goodreads.com/book/show/38718858-the-stormlight-archive-books-1-3
25,Brandon Sanderson,Fantasy,4.319,"The Stormlight Archive, Books 1-4: The Way of Kings, Words of Radiance, Oathbringer, Rhythm of War",,,,,6705,,4.81,1386,,,https://www.goodreads.com/book/show/154629368-the-stormlight-archive-books-1-4
25,Brandon Sanderson,Fantasy,4.319,White Sand,,,,,995,,4.05,2477,,,https://www.goodreads.com/book/show/8868764-white-sand
26,James S.A. Corey,Science-Fiction,4.246,"Leviathan Wakes (The Expanse, #1)","The Expanse,",1,4.215,2011,561,,4.31,312837,,,https://www.goodreads.com/book/show/8855321-leviathan-wakes
26,James S.A. Corey,Science-Fiction,4.246,"The Butcher of Anderson Station (The Expanse, #1.5)","The Expanse,",1.5,4.215,2011,40,,4.02,26818,,,https://www.goodreads.com/book/show/11570653-the-butcher-of-anderson-station
26,James S.A. Corey,Science-Fiction,4.246,"Caliban’s War (The Expanse, #2)","The Expanse,",2,4.215,2012,624,,4.39,179570,,,https://www.goodreads.com/book/show/12591698-caliban-s-war
26,James S.A. Corey,Science-Fiction,4.246,"Gods of Risk (The Expanse, #2.5)","The Expanse,",2.5,4.215,2012,72,,3.73,25251,,,https://www.goodreads.com/book/show/15837317-gods-of-risk
26,James S.A. Corey,Science-Fiction,4.246,"Drive (The Expanse, #2.7)","The Expanse,",2.7,4.215,2012,30,,4.06,16021,,,https://www.goodreads.com/book/show/25899877-drive
26,James S.A. Corey,Science-Fiction,4.246,"Abaddon’s Gate (The Expanse, #3)","The Expanse,",3,4.215,2013,539,,4.28,151673,,,https://www.goodreads.com/book/show/16131032-abaddon-s-gate
