"Rank","Author","Genre","AuthorAvg","Title","SeriesName","SeriesNum","SeriesAvg","PubYear","Pages","AgeCategory","AvgRating","ReviewCount","EstimatedStartDate","EstimatedCompletionDate","Url"
"30","Neal Stephenson","Science-Fiction","4.219","Odalisque (The Baroque Cycle, Vol. 1, Book 3)",,,,"2005","464",,"4.2","2065",,,"https://www.goodreads.com/book/show/829.Odalisque"
"30","Neal Stephenson","Science-Fiction","4.219","Anathem",,,,"2008","937",,"4.17","75275",,,"https://www.goodreads.com/book/show/2845024-anathem"
"30","Neal Stephenson","Science-Fiction","4.219","The Confusion, Part II (The Baroque Cycle, Vol. 2, Book 2)",,,,"2012",,,"4.43","1035",,,"https://www.goodreads.com/book/show/1745057.The_Confusion_Part_II"
"30","Neal Stephenson","Science-Fiction","4.219","Seveneves",,,,"2015","872",,"4","124311",,,"https://www.goodreads.com/book/show/22816087-seveneves"
"31","R.F. Kuang","Fantasy","4.307","The Poppy War (The Poppy War, #1)","The Poppy War,","1","4.338","2018","545",,"4.16","464193",,,"https://www.goodreads.com/book/show/35068705-the-poppy-war"
"31","R.F. Kuang","Fantasy","4.307","The Poppy War, The Dragon Republic, The Burning God (The Poppy War, #1-3)","The Poppy War,","1","4.338","2021",,,"4.38","2282",,,"https://www.goodreads.com/book/show/59987058-the-poppy-war-the-dragon-republic-the-burning-god"
"31","R.F. Kuang","Fantasy","4.307","The Dragon Republic (The Poppy War, #2)","The Poppy War,","2","4.338","2019","654",,"4.35","210685",,,"https://www.goodreads.com/book/show/41212753-the-dragon-republic"
"31","R.F. Kuang","Fantasy","4.307","The Drowning Faith (The Poppy War, #2.5)","The Poppy War,","2.5","4.338","2020","15",,"4.51","28085",,,"https://www.goodreads.com/book/show/55927316-the-drowning-faith"
"31","R.F. Kuang","Fantasy","4.307","The Burning God (The Poppy War, #3)","The Poppy War,","3","4.338","2020","622",,"4.29","162482",,,"https://www.goodreads.com/book/show/45857086-the-burning-god"
"31","R.F. Kuang","Fantasy","4.307","Babel",,,,"2022","544",,"4.15","450411",,,"https://www.goodreads.com/book/show/57945316-babel"
"32","Alexandre Dumas","Classic Fiction","4.258","Contele de Monte Cristo (Contele de Monte Cristo, #1 of 4)","Contele de Monte Cristo,","1","4.63","1844","370",,"4.63","1190",,,"https://www.goodreads.com/book/show/10293553-contele-de-monte-cristo"
"32","Alexandre Dumas","Classic Fiction","4.258","Grafas Montekristas, 1 knyga",,,,"1844","325","Children","4.51","1073",,,"https://www.goodreads.com/book/show/23550364-grafas-montekristas-1-knyga"
"32","Alexandre Dumas","Classic Fiction","4.258","Le Comte de Monte-Cristo I  (Le Comte de Monte-Cristo, #1 of 2)","Le Comte de Monte-Cristo,","1","4.575","1844","703",,"4.53","17516",,,"https://www.goodreads.com/book/show/956323.Le_Comte_de_Monte_Cristo_I"
"32","Alexandre Dumas","Classic Fiction","4.258","Le Comte de Monte-Cristo II (Le Comte de Monte-Cristo, #2 of 2)","Le Comte de Monte-Cristo,","2","4.575","1844","709",,"4.62","13352",,,"https://www.goodreads.com/book/show/956320.Le_Comte_de_Monte_Cristo_II"
"32","Alexandre Dumas","Classic Fiction","4.258","The Man in the Iron Mask (Le vicomte de Bragelonne, #4)","Le vicomte de Bragelonne,","4","4","1844","470",,"4","66109",,,"https://www.goodreads.com/book/show/54499.The_Man_in_the_Iron_Mask"
"32","Alexandre Dumas","Classic Fiction","4.258","Los tres mosqueteros, 2",,,,"1844","408",,"4.25","1608",,,"https://www.goodreads.com/book/show/8437849-los-tres-mosqueteros-2"
"32","Alexandre Dumas","Classic Fiction","4.258","Queen Margot",,,,"1844","542",,"4.15","14521",,,"https://www.goodreads.com/book/show/153875.Queen_Margot"
"32","Alexandre Dumas","Classic Fiction","4.258","The Count of Monte Cristo",,,,"1844","1276",,"4.32","1012954",,,"https://www.goodreads.com/book/show/7126.The_Count_of_Monte_Cristo"
"32","Alexandre Dumas","Classic Fiction","4.258","Chicot the Jester (The Last Valois, #2)","The Last Valois,","2","4.11","1844","594",,"4.23","1576",,,"https://www.goodreads.com/book/show/577060.Chicot_the_Jester"
"32","Alexandre Dumas","Classic Fiction","4.258","The Forty-Five Guardsmen (The Last Valois, #3)","The Last Valois,","3","4.11","1844","616",,"3.99","1484",,,"https://www.goodreads.com/book/show/1053023.The_Forty_Five_Guardsmen"
"32","Alexandre Dumas","Classic Fiction","4.258","The Three Musketeers (Trilogie des Mousquetaires #1)","Trilogie des Mousquetaires","1","4.037","1844","431",,"4.1","348599",,,"https://www.goodreads.com/book/show/10916717-the-three-musketeers"
"32","Alexandre Dumas","Classic Fiction","4.258","Twenty Years After (Trilogie des Mousquetaires #2)","Trilogie des Mousquetaires","2","4.037","1844","845",,"4.09","25635",,,"https://www.goodreads.com/book/show/7184.Twenty_Years_After"
"32","Alexandre Dumas","Classic Fiction","4.258","Il visconte di Bragelonne (Trilogie des Mousquetaires #3)","Trilogie des Mousquetaires","3","4.037","1844","1286",,"4.16","1237",,,"https://www.goodreads.com/book/show/14623863-il-visconte-di-bragelonne"
"32","Alexandre Dumas","Classic Fiction","4.258","The Vicomte de Bragelonne (Trilogie des Mousquetaires #3.1)","Trilogie des Mousquetaires","3.1","4.037","1844","768",,"4","8670",,,"https://www.goodreads.com/book/show/369042.The_Vicomte_de_Bragelonne"
"32","Alexandre Dumas","Classic Fiction","4.258","Louise de La Vallière (Trilogie des Mousquetaires #3.2)","Trilogie des Mousquetaires","3.2","4.037","1844","733",,"3.9","4610",,,"https://www.goodreads.com/book/show/937643.Louise_de_La_Valli_re"
"32","Alexandre Dumas","Classic Fiction","4.258","The Man in the Iron Mask (Trilogie des Mousquetaires #3.3)","Trilogie des Mousquetaires","3.3","4.037","1844","656",,"3.97","4370",,,"https://www.goodreads.com/book/show/441751.The_Man_in_the_Iron_Mask"
"32","Alexandre Dumas","Classic Fiction","4.258","كونت مونت كريستو #2 [Count of Monte Cristo, vol. 2] (كونت مونت كريستو)",,,,"1844","558",,"4.56","1215",,,"https://www.goodreads.com/book/show/57002836-2-count-of-monte-cristo-vol-2"
"32","Alexandre Dumas","Classic Fiction","4.258","كونت مونت كريستو #3 [Count of Monte Cristo, vol. 3] (كونت مونت كريستو)",,,,"1844","542",,"4.63","1485",,,"https://www.goodreads.com/book/show/57010837-3-count-of-monte-cristo-vol-3"
"33","Joe Abercrombie","Fantasy","4.295","Best Served Cold",,,,"2006","534",,"4.24","109692",,,"https://www.goodreads.com/book/show/2315892.Best_Served_Cold"
"33","Joe Abercrombie","Fantasy","4.295","Red Country",,,,"2006","469",,"4.31","64382",,,"https://www.goodreads.com/book/show/13521459-red-country"
"33","Joe Abercrombie","Fantasy","4.295","Sharp Ends",,,,"2006","304",,"4.11","26357",,,"https://www.goodreads.com/book/show/26030742-sharp-ends"
"33","Joe Abercrombie","Fantasy","4.295","Half a King (Shattered Sea, #1)","Shattered Sea,","1","4.063","2006","416","Young Adult","3.97","73711",,,"https://www.goodreads.com/book/show/37586799-half-a-king"
"33","Joe Abercrombie","Fantasy","4.295","Half the World (Shattered Sea, #2)","Shattered Sea,","2","4.063","2006","366","Young Adult","4.19","45009",,,"https://www.goodreads.com/book/show/22055283-half-the-world"
"33","Joe Abercrombie","Fantasy","4.295","Half a War (Shattered Sea, #3)","Shattered Sea,","3","4.063","2006","513","Young Adult","4.03","37079",,,"https://www.goodreads.com/book/show/22381326-half-a-war"
"33","Joe Abercrombie","Fantasy","4.295","A Little Hatred (The Age of Madness, #1)","The Age of Madness,","1","4.55","2019","480",,"4.45","58678",,,"https://www.goodreads.com/book/show/35606041-a-little-hatred"
"33","Joe Abercrombie","Fantasy","4.295","The Trouble with Peace (The Age of Madness, #2)","The Age of Madness,","2","4.55","2020","506",,"4.6","43775",,,"https://www.goodreads.com/book/show/40701777-the-trouble-with-peace"
"33","Joe Abercrombie","Fantasy","4.295","The Wisdom of Crowds (The Age of Madness, #3)","The Age of Madness,","3","4.55","2006","520",,"4.6","38845",,,"https://www.goodreads.com/book/show/40701780-the-wisdom-of-crowds"
"33","Joe Abercrombie","Fantasy","4.295","The Devils (The Devils, #1)","The Devils,","1","4.25","2006","547",,"4.25","45941",,,"https://www.goodreads.com/book/show/233800039-the-devils"
"33","Joe Abercrombie","Fantasy","4.295","The First Law Trilogy",,,,"2006","1600",,"4.53","11617",,,"https://www.goodreads.com/book/show/11706669-the-first-law-trilogy"
"33","Joe Abercrombie","Fantasy","4.295","The Blade Itself (The First Law, #1)","The First Law,","1","4.313","2006","515",,"4.22","305885",,,"https://www.goodreads.com/book/show/944073.The_Blade_Itself"
"33","Joe Abercrombie","Fantasy","4.295","Before They Are Hanged (The First Law, #2)","The First Law,","2","4.313","2006","441",,"4.36","212874",,,"https://www.goodreads.com/book/show/902715.Before_They_Are_Hanged"
"33","Joe Abercrombie","Fantasy","4.295","Last Argument of Kings (The First Law, #3)","The First Law,","3","4.313","2006","536",,"4.36","196493",,,"https://www.goodreads.com/book/show/944076.Last_Argument_of_Kings"
"33","Joe Abercrombie","Fantasy","4.295","The Great Change (and Other Lies)",,,,"2006","77",,"4.15","1870",,,"https://www.goodreads.com/book/show/199045103-the-great-change"
"33","Joe Abercrombie","Fantasy","4.295","The Heroes",,,,"2006","581",,"4.35","75135",,,"https://www.goodreads.com/book/show/9300768-the-heroes"
"34","Isaac Asimov","Science-Fiction","4.21","The Hugo Winners 1955-1961",,,,"1919","320",,"4.24","1026",,,"https://www.goodreads.com/book/show/222320.The_Hugo_Winners_1955_1961"
"34","Isaac Asimov","Science-Fiction","4.21","Nightfall",,,,"1941","339",,"4.06","37796",,,"https://www.goodreads.com/book/show/99245.Nightfall"
"34","Isaac Asimov","Science-Fiction","4.21","Nightfall",,,,"1941","40",,"4.12","1315",,,"https://www.goodreads.com/book/show/18297094-nightfall"
"34","Isaac Asimov","Science-Fiction","4.21","Nightfall and Other Stories",,,,"1941","350",,"4.25","15068",,,"https://www.goodreads.com/book/show/70771.Nightfall_and_Other_Stories"
"34","Isaac Asimov","Science-Fiction","4.21","I, Robot (Robot, #0.1)","Robot,","0.1","4.231","1950","224",,"4.21","376420",,,"https://www.goodreads.com/book/show/41804.I_Robot"
"34","Isaac Asimov","Science-Fiction","4.21","The Rest of the Robots (Robot, #0.2)","Robot,","0.2","4.231","1941","224",,"4.09","8291",,,"https://www.goodreads.com/book/show/272773.The_Rest_of_the_Robots"
"34","Isaac Asimov","Science-Fiction","4.21","The Complete Robot (Robot, #0.3)","Robot,","0.3","4.231","1982","688",,"4.33","19211",,,"https://www.goodreads.com/book/show/50091.The_Complete_Robot"
"34","Isaac Asimov","Science-Fiction","4.21","Robot Dreams (Robot, #0.4)","Robot,","0.4","4.231","1983","352",,"4.16","13261",,,"https://www.goodreads.com/book/show/41818.Robot_Dreams"
"34","Isaac Asimov","Science-Fiction","4.21","Robot Visions (Robot, #0.5)","Robot,","0.5","4.231","1990","496",,"4.23","11636",,,"https://www.goodreads.com/book/show/41823.Robot_Visions"
"34","Isaac Asimov","Science-Fiction","4.21","The Positronic Man (Robot, #0.6)","Robot,","0.6","4.231","1992","290",,"4.13","7215",,,"https://www.goodreads.com/book/show/651964.The_Positronic_Man"
"34","Isaac Asimov","Science-Fiction","4.21","The Robot Novels: The Caves of Steel / The Naked Sun / The Robots of Dawn (Robot, #1-3)","Robot,","1","4.231","1952","684",,"4.42","2977",,,"https://www.goodreads.com/book/show/138551.The_Robot_Novels"
"34","Isaac Asimov","Science-Fiction","4.21","Bóvedas de acero (Robot, #1)","Robot,","1","4.231","1953","272",,"4.19","111320",,,"https://www.goodreads.com/book/show/236966519-b-vedas-de-acero"
"34","Isaac Asimov","Science-Fiction","4.21","The Robot Novels: The Caves of Steel / The Naked Sun (Robot, #1-2)","Robot,","1","4.231","1954","404",,"4.39","846",,,"https://www.goodreads.com/book/show/6561539-the-robot-novels"
"34","Isaac Asimov","Science-Fiction","4.21","The Naked Sun (Robot, #2)","Robot,","2","4.231","1958","204",,"4.19","63058",,,"https://www.goodreads.com/book/show/30016.The_Naked_Sun"
"34","Isaac Asimov","Science-Fiction","4.21","The Robots of Dawn (Robot, #3)","Robot,","3","4.231","1983","435",,"4.2","54570",,,"https://www.goodreads.com/book/show/41810.The_Robots_of_Dawn"
"34","Isaac Asimov","Science-Fiction","4.21","Robots and Empire (Robot, #4)","Robot,","4","4.231","1985","512",,"4.23","36116",,,"https://www.goodreads.com/book/show/76688.Robots_and_Empire"
"34","Isaac Asimov","Science-Fiction","4.21","The Foundation Trilogy (Foundation, #1-3)","Foundation,","1","4.208","1942","679",,"4.42","108168",,,"https://www.goodreads.com/book/show/46654.The_Foundation_Trilogy"
"34","Isaac Asimov","Science-Fiction","4.21","Foundation (Foundation, #1)","Foundation,","1","4.208","1953","244",,"4.17","591434",,,"https://www.goodreads.com/book/show/29579.Foundation"
"34","Isaac Asimov","Science-Fiction","4.21","Foundation and Empire (Foundation, #2)","Foundation,","2","4.208","1952","256",,"4.22","224569",,,"https://www.goodreads.com/book/show/29581.Foundation_and_Empire"
"34","Isaac Asimov","Science-Fiction","4.21","Second Foundation (Foundation, #3)","Foundation,","3","4.208","1950","256",,"4.27","201302",,,"https://www.goodreads.com/book/show/29580.Second_Foundation"
"34","Isaac Asimov","Science-Fiction","4.21","Foundation's Edge (Foundation, #4)","Foundation,","4","4.208","1982","450",,"4.18","97961",,,"https://www.goodreads.com/book/show/76683.Foundation_s_Edge"
"34","Isaac Asimov","Science-Fiction","4.21","Foundation and Earth (Foundation, #5)","Foundation,","5","4.208","1986","499",,"4.07","79653",,,"https://www.goodreads.com/book/show/29582.Foundation_and_Earth"
"34","Isaac Asimov","Science-Fiction","4.21","Prelude to Foundation (Foundation, #6)","Foundation,","6","4.208","1988","460",,"4.17","95719",,,"https://www.goodreads.com/book/show/30013.Prelude_to_Foundation"
"34","Isaac Asimov","Science-Fiction","4.21","Forward the Foundation (Foundation, #7)","Foundation,","7","4.208","1993","464",,"4.16","61206",,,"https://www.goodreads.com/book/show/76679.Forward_the_Foundation"
"34","Isaac Asimov","Science-Fiction","4.21","Earth Is Room Enough",,,,"1950","208",,"4.05","10175",,,"https://www.goodreads.com/book/show/245645.Earth_Is_Room_Enough"
"34","Isaac Asimov","Science-Fiction","4.21","The End of Eternity",,,,"1955","192",,"4.24","61983",,,"https://www.goodreads.com/book/show/509784.The_End_of_Eternity"
"34","Isaac Asimov","Science-Fiction","4.21","The Martian Way and Other Stories",,,,"1955","222",,"4.01","4802",,,"https://www.goodreads.com/book/show/416672.The_Martian_Way_and_Other_Stories"
"34","Isaac Asimov","Science-Fiction","4.21","Profession",,,,"1957","58",,"4.45","1259",,,"https://www.goodreads.com/book/show/13614182-profession"
"34","Isaac Asimov","Science-Fiction","4.21","Nine Tomorrows",,,,"1959","224",,"4.16","5435",,,"https://www.goodreads.com/book/show/724666.Nine_Tomorrows"
"34","Isaac Asimov","Science-Fiction","4.21","The Last Question",,,,"1959","9",,"4.53","29727",,,"https://www.goodreads.com/book/show/4808763-the-last-question"
"34","Isaac Asimov","Science-Fiction","4.21","The Greeks: A Great Adventure",,,,"1965","320",,"4.23","1115",,,"https://www.goodreads.com/book/show/41830.The_Greeks"
"34","Isaac Asimov","Science-Fiction","4.21","The Roman Republic",,,,"1966","257",,"4.27","1085",,,"https://www.goodreads.com/book/show/85513.The_Roman_Republic"
"34","Isaac Asimov","Science-Fiction","4.21","Asimov's Guide to the Bible: The Old and New Testaments (2 Vol.)",,,,"1967","1295",,"4.18","1273",,,"https://www.goodreads.com/book/show/30009.Asimov_s_Guide_to_the_Bible"
"34","Isaac Asimov","Science-Fiction","4.21","The Egyptians",,,,"1967","256",,"4.18","1243",,,"https://www.goodreads.com/book/show/41836.The_Egyptians"
"34","Isaac Asimov","Science-Fiction","4.21","The Roman Empire",,,,"1967","288",,"4.24","1088",,,"https://www.goodreads.com/book/show/41835.The_Roman_Empire"
"34","Isaac Asimov","Science-Fiction","4.21","The Gods Themselves",,,,"1972","288",,"4.09","68346",,,"https://www.goodreads.com/book/show/41821.The_Gods_Themselves"
"34","Isaac Asimov","Science-Fiction","4.21","The Best of Isaac Asimov",,,,"1973","294",,"4.26","1301",,,"https://www.goodreads.com/book/show/1541395.The_Best_of_Isaac_Asimov"
"34","Isaac Asimov","Science-Fiction","4.21","The Bicentennial Man and Other Stories",,,,"1976","211",,"4.14","16416",,,"https://www.goodreads.com/book/show/70787.The_Bicentennial_Man_and_Other_Stories"
"34","Isaac Asimov","Science-Fiction","4.21","100 Great Science Fiction Short Short Stories",,,,"1978","296",,"4.03","1046",,,"https://www.goodreads.com/book/show/666584.100_Great_Science_Fiction_Short_Short_Stories"
"34","Isaac Asimov","Science-Fiction","4.21","I. Asimov: A Memoir",,,,"1980","578",,"4.04","3637",,,"https://www.goodreads.com/book/show/41814.I_Asimov"
"34","Isaac Asimov","Science-Fiction","4.21","The Last Answer",,,,"1980","8",,"4.13","2732",,,"https://www.goodreads.com/book/show/15755066-the-last-answer"
"34","Isaac Asimov","Science-Fiction","4.21","Foundation / Foundation and Empire / Second Foundation / The Stars, Like Dust / The Naked Sun / I, Robot",,,,"1981","864",,"4.4","5534",,,"https://www.goodreads.com/book/show/278097.Foundation_Foundation_and_Empire_Second_Foundation_The_Stars_Like_Dust_The_Naked_Sun_I_Robot"
"34","Isaac Asimov","Science-Fiction","4.21","The Edge of Tomorrow",,,,"1985","462",,"4","1284",,,"https://www.goodreads.com/book/show/1020171.The_Edge_of_Tomorrow"
"34","Isaac Asimov","Science-Fiction","4.21","The Complete Stories, Vol. 1",,,,"1990","624",,"4.37","7804",,,"https://www.goodreads.com/book/show/30010.The_Complete_Stories_Vol_1"
"34","Isaac Asimov","Science-Fiction","4.21","The Complete Stories, Volume 2",,,,"1990","550",,"4.37","2570",,,"https://www.goodreads.com/book/show/85441.The_Complete_Stories_Volume_2"
"35","Rebecca Roanhorse","Fantasy","4.292","Trail of Lightning (The Sixth World, #1)","The Sixth World,","1","4.46","2018","287","Young Adult","3.95","27345",,,"https://www.goodreads.com/book/show/36373298-trail-of-lightning"
"35","Rebecca Roanhorse","Fantasy","4.292","Storm of Locusts (The Sixth World, #2)","The Sixth World,","2","4.46","2019","313",,"4.18","11320",,,"https://www.goodreads.com/book/show/37920490-storm-of-locusts"
"35","Rebecca Roanhorse","Fantasy","4.292","Untitled (The Sixth World, #3)","The Sixth World,","3","4.46",,,"Young Adult","4.71","24",,,"https://www.goodreads.com/book/show/39694593-untitled"
"35","Rebecca Roanhorse","Fantasy","4.292","Untitled (The Sixth World, #4)","The Sixth World,","4","4.46",,,"Young Adult","5","8",,,"https://www.goodreads.com/book/show/46194293-untitled"
"35","Rebecca Roanhorse","Fantasy","4.292","Black Sun (Between Earth and Sky, #1)","Between Earth and Sky,","1","4.157","2020","454",,"4.17","53557",,,"https://www.goodreads.com/book/show/50892360-black-sun"
"35","Rebecca Roanhorse","Fantasy","4.292","Fevered Star (Between Earth and Sky, #2)","Between Earth and Sky,","2","4.157","2022","384",,"4.08","21174",,,"https://www.goodreads.com/book/show/57339626-fevered-star"
"35","Rebecca Roanhorse","Fantasy","4.292","Mirrored Heavens (Between Earth and Sky, #3)","Between Earth and Sky,","3","4.157","2024","597",,"4.22","9039",,,"https://www.goodreads.com/book/show/60656015-mirrored-heavens"
"35","Rebecca Roanhorse","Fantasy","4.292","Race to the Sun",,,,"2020","306","Middle Grade; Young Adult","4.03","6063",,,"https://www.goodreads.com/book/show/36353103-race-to-the-sun"
"36","Stieg Larsson","Thriller","4.258","The Millennium Trilogy (Millennium Trilogy, #1-3)","Millennium Trilogy,","1","4.47","2005","1531",,"4.47","57359",,,"https://www.goodreads.com/book/show/7822895-the-millennium-trilogy"
"36","Stieg Larsson","Thriller","4.258","The Girl With the Dragon Tattoo (Millennium, #1)","Millennium,","1","4.187","2008","480",,"4.18","3422760",,,"https://www.goodreads.com/book/show/2429135.The_Girl_With_the_Dragon_Tattoo"
"36","Stieg Larsson","Thriller","4.258","La ragazza che giocava con il fuoco 1 (Millennium, #2-1)","Millennium,","2","4.187","2010","362",,"4.14","1292",,,"https://www.goodreads.com/book/show/14622630-la-ragazza-che-giocava-con-il-fuoco-1"
"36","Stieg Larsson","Thriller","4.258","The Girl Who Kicked the Hornet’s Nest (Millennium, #3)","Millennium,","3","4.187","2007","566",,"4.24","772849",,,"https://www.goodreads.com/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest"
"37","Jim  Butcher","Fantasy","4.288","Restoration of Faith (The Dresden Files, #0.5)","The Dresden Files,","0.5","4.256","2004","12",,"3.97","6269",,,"https://www.goodreads.com/book/show/15732549-restoration-of-faith"
"37","Jim  Butcher","Fantasy","4.288","Storm Front (The Dresden Files, #1)","The Dresden Files,","1","4.256","2000","372",,"3.97","376040",,,"https://www.goodreads.com/book/show/47212.Storm_Front"
"37","Jim  Butcher","Fantasy","4.288","Fool Moon (The Dresden Files, #2)","The Dresden Files,","2","4.256","2001","424",,"3.98","209711",,,"https://www.goodreads.com/book/show/91477.Fool_Moon"
"37","Jim  Butcher","Fantasy","4.288","Working for Bigfoot (The Dresden Files, #2.5, 7.3, 11.2)","The Dresden Files,","2.5","4.256","2014","136",,"4.29","11747",,,"https://www.goodreads.com/book/show/25807691-working-for-bigfoot"
"37","Jim  Butcher","Fantasy","4.288","Grave Peril (The Dresden Files, #3)","The Dresden Files,","3","4.256","2001","378",,"4.13","177418",,,"https://www.goodreads.com/book/show/91476.Grave_Peril"
"37","Jim  Butcher","Fantasy","4.288","Summer Knight (The Dresden Files, #4)","The Dresden Files,","4","4.256","2002","446",,"4.26","160679",,,"https://www.goodreads.com/book/show/91478.Summer_Knight"
"37","Jim  Butcher","Fantasy","4.288","Death Masks (The Dresden Files, #5)","The Dresden Files,","5","4.256","2003","432",,"4.29","146807",,,"https://www.goodreads.com/book/show/91479.Death_Masks"
"37","Jim  Butcher","Fantasy","4.288","Vignette (The Dresden Files, #5.5)","The Dresden Files,","5.5","4.256","2008","3",,"4.03","5175",,,"https://www.goodreads.com/book/show/4271488-vignette"
"37","Jim  Butcher","Fantasy","4.288","Blood Rites (The Dresden Files, #6)","The Dresden Files,","6","4.256","2004","372",,"4.29","138352",,,"https://www.goodreads.com/book/show/99383.Blood_Rites"
"37","Jim  Butcher","Fantasy","4.288","Dead Beat (The Dresden Files, #7)","The Dresden Files,","7","4.256","2005","528",,"4.41","133728",,,"https://www.goodreads.com/book/show/17683.Dead_Beat"
"37","Jim  Butcher","Fantasy","4.288","Proven Guilty (The Dresden Files, #8)","The Dresden Files,","8","4.256","2006","547",,"4.39","128420",,,"https://www.goodreads.com/book/show/91474.Proven_Guilty"
"37","Jim  Butcher","Fantasy","4.288","White Night (The Dresden Files, #9)","The Dresden Files,","9","4.256","2007","407",,"4.38","126603",,,"https://www.goodreads.com/book/show/91475.White_Night"
"37","Jim  Butcher","Fantasy","4.288","Mike (The Dresden Files, #9.5)","The Dresden Files,","9.5","4.256","2020","1",,"3.8","806",,,"https://www.goodreads.com/book/show/50357453-mike"
"37","Jim  Butcher","Fantasy","4.288","Small Favor (The Dresden Files, #10)","The Dresden Files,","10","4.256","2008","423",,"4.43","116535",,,"https://www.goodreads.com/book/show/927979.Small_Favor"
"37","Jim  Butcher","Fantasy","4.288","Backup (The Dresden Files, #10.5)","The Dresden Files,","10.5","4.256","2008","70",,"4.14","10821",,,"https://www.goodreads.com/book/show/2575572-backup"
"37","Jim  Butcher","Fantasy","4.288","Turn Coat (The Dresden Files, #11)","The Dresden Files,","11","4.256","2009","420",,"4.44","111436",,,"https://www.goodreads.com/book/show/3475161-turn-coat"
"37","Jim  Butcher","Fantasy","4.288","Love Hurts (The Dresden Files, #11.5)","The Dresden Files,","11.5","4.256","2011","35",,"4.14","3093",,,"https://www.goodreads.com/book/show/11277566-love-hurts"
"37","Jim  Butcher","Fantasy","4.288","Changes (The Dresden Files, #12)","The Dresden Files,","12","4.256","2010","438",,"4.51","122244",,,"https://www.goodreads.com/book/show/6585201-changes"
"37","Jim  Butcher","Fantasy","4.288","Journal (The Dresden Files, #12.2)","The Dresden Files,","12.2","4.256","2020","2",,"4.02","628",,,"https://www.goodreads.com/book/show/54569322-journal"
"37","Jim  Butcher","Fantasy","4.288","Side Jobs (The Dresden Files, #12.5)","The Dresden Files,","12.5","4.256","2010","418",,"4.25","57647",,,"https://www.goodreads.com/book/show/7779059-side-jobs"
"37","Jim  Butcher","Fantasy","4.288","Ghost Story (The Dresden Files, #13)","The Dresden Files,","13","4.256","2011","481",,"4.25","105006",,,"https://www.goodreads.com/book/show/8058301-ghost-story"
"37","Jim  Butcher","Fantasy","4.288","Goodbye (The Dresden Files, #13.5)","The Dresden Files,","13.5","4.256","2020","2",,"4.24","682",,,"https://www.goodreads.com/book/show/52317497-goodbye"
"37","Jim  Butcher","Fantasy","4.288","Cold Days (The Dresden Files, #14)","The Dresden Files,","14","4.256","2012","515",,"4.47","105950",,,"https://www.goodreads.com/book/show/12216302-cold-days"
"37","Jim  Butcher","Fantasy","4.288","Skin Game (The Dresden Files, #15)","The Dresden Files,","15","4.256","2014","464",,"4.56","91808",,,"https://www.goodreads.com/book/show/19486421-skin-game"
"37","Jim  Butcher","Fantasy","4.288","Brief Cases (The Dresden Files, #15.5)","The Dresden Files,","15.5","4.256","2018","516",,"4.4","23379",,,"https://www.goodreads.com/book/show/12183815-brief-cases"
"37","Jim  Butcher","Fantasy","4.288","Peace Talks (The Dresden Files, #16)","The Dresden Files,","16","4.256","2020","340",,"4.23","53854",,,"https://www.goodreads.com/book/show/49381341-peace-talks"
"37","Jim  Butcher","Fantasy","4.288","Battle Ground (The Dresden Files, #17)","The Dresden Files,","17","4.256","2020","418",,"4.43","47916",,,"https://www.goodreads.com/book/show/23106013-battle-ground"
"37","Jim  Butcher","Fantasy","4.288","Christmas Eve (The Dresden Files, #17.2)","The Dresden Files,","17.2","4.256","2018","10",,"4.36","3009",,,"https://www.goodreads.com/book/show/43360051-christmas-eve"
"37","Jim  Butcher","Fantasy","4.288","The Good People (The Dresden Files, #17.3)","The Dresden Files,","17.3","4.256","2020","6",,"4.24","613",,,"https://www.goodreads.com/book/show/56396335-the-good-people"
"37","Jim  Butcher","Fantasy","4.288","The Law (The Dresden Files, #17.5)","The Dresden Files,","17.5","4.256","2020","102",,"4.38","13448",,,"https://www.goodreads.com/book/show/60653694-the-law"
"37","Jim  Butcher","Fantasy","4.288","Wizard for Hire (The Dresden Files Omnibus, #1)","The Dresden Files Omnibus,","1","4.56","2001","801",,"4.47","2160",,,"https://www.goodreads.com/book/show/346091.Wizard_for_Hire"
"37","Jim  Butcher","Fantasy","4.288","Wizard by Trade (The Dresden Files Omnibus, #2)","The Dresden Files Omnibus,","2","4.56","2006","598",,"4.57","1348",,,"https://www.goodreads.com/book/show/346092.Wizard_by_Trade"
"37","Jim  Butcher","Fantasy","4.288","Wizard at Large (The Dresden Files Omnibus, #3)","The Dresden Files Omnibus,","3","4.56","2006","740",,"4.6","1188",,,"https://www.goodreads.com/book/show/3431100-wizard-at-large"
"37","Jim  Butcher","Fantasy","4.288","Wizard Under Fire (The Dresden Files Omnibus, #4)","The Dresden Files Omnibus,","4","4.56","2007","754",,"4.6","1242",,,"https://www.goodreads.com/book/show/1948642.Wizard_Under_Fire"
"37","Jim  Butcher","Fantasy","4.288","Furies of Calderon (Codex Alera, #1)","Codex Alera,","1","4.32","2004","688",,"4.13","113217",,,"https://www.goodreads.com/book/show/29396.Furies_of_Calderon"
"37","Jim  Butcher","Fantasy","4.288","Academ's Fury (Codex Alera, #2)","Codex Alera,","2","4.32","2005","702",,"4.27","73853",,,"https://www.goodreads.com/book/show/133664.Academ_s_Fury"
